uuid,min_x,min_y,max_x,max_y,start_date,end_date,geometry
47273309-fd02-4749-a01f-58d28e833297,9.843749999999998,50.17689812200106,10.019531249999998,50.28933925329178,2023-05-01,2023-06-01,"POLYGON ((9.843749999999998 50.17689812200106, 9.843749999999998 50.28933925329178, 10.019531249999998 50.28933925329178, 10.019531249999998 50.17689812200106, 9.843749999999998 50.17689812200106))"
da5c7981-fb50-490c-a444-2b2cffa97988,10.019531249999998,50.06419173665909,10.1953125,50.17689812200106,2023-05-01,2023-06-01,"POLYGON ((10.019531249999998 50.06419173665909, 10.019531249999998 50.17689812200106, 10.1953125 50.17689812200106, 10.1953125 50.06419173665909, 10.019531249999998 50.06419173665909))"
f118323c-d0d1-4b91-87eb-a0c2c6f7b765,10.019531249999998,50.17689812200106,10.1953125,50.28933925329178,2023-05-01,2023-06-01,"POLYGON ((10.019531249999998 50.17689812200106, 10.019531249999998 50.28933925329178, 10.1953125 50.28933925329178, 10.1953125 50.17689812200106, 10.019531249999998 50.17689812200106))"
eb8bac3e-f9d2-4878-bc71-a897028fd540,10.1953125,49.83798245308484,10.371093750000002,49.95121990866203,2023-05-01,2023-06-01,"POLYGON ((10.1953125 49.83798245308484, 10.1953125 49.95121990866203, 10.371093750000002 49.95121990866203, 10.371093750000002 49.83798245308484, 10.1953125 49.83798245308484))"
a531a173-6ef4-40a1-a244-2099a8fea3a0,10.1953125,49.95121990866203,10.371093750000002,50.06419173665909,2023-05-01,2023-06-01,"POLYGON ((10.1953125 49.95121990866203, 10.1953125 50.06419173665909, 10.371093750000002 50.06419173665909, 10.371093750000002 49.95121990866203, 10.1953125 49.95121990866203))"
50ce89d6-57b5-4740-887b-bcbcc7335a88,10.371093750000002,49.83798245308484,10.546875,49.95121990866203,2023-05-01,2023-06-01,"POLYGON ((10.371093750000002 49.83798245308484, 10.371093750000002 49.95121990866203, 10.546875 49.95121990866203, 10.546875 49.83798245308484, 10.371093750000002 49.83798245308484))"
7ccf9737-5f6b-4fcc-8bf1-1c8c9698a966,10.371093750000002,49.95121990866203,10.546875,50.06419173665909,2023-05-01,2023-06-01,"POLYGON ((10.371093750000002 49.95121990866203, 10.371093750000002 50.06419173665909, 10.546875 50.06419173665909, 10.546875 49.95121990866203, 10.371093750000002 49.95121990866203))"
0eef1f1e-1ab6-4f40-a1cf-40687aafdb2a,10.1953125,50.06419173665909,10.371093750000002,50.17689812200106,2023-05-01,2023-06-01,"POLYGON ((10.1953125 50.06419173665909, 10.1953125 50.17689812200106, 10.371093750000002 50.17689812200106, 10.371093750000002 50.06419173665909, 10.1953125 50.06419173665909))"
0c9ec7d0-10a8-4601-ad07-6c5db69a29de,10.1953125,50.17689812200106,10.371093750000002,50.28933925329178,2023-05-01,2023-06-01,"POLYGON ((10.1953125 50.17689812200106, 10.1953125 50.28933925329178, 10.371093750000002 50.28933925329178, 10.371093750000002 50.17689812200106, 10.1953125 50.17689812200106))"
42f960b7-9970-44fe-b968-163867fe7e99,10.371093750000002,50.06419173665909,10.546875,50.17689812200106,2023-05-01,2023-06-01,"POLYGON ((10.371093750000002 50.06419173665909, 10.371093750000002 50.17689812200106, 10.546875 50.17689812200106, 10.546875 50.06419173665909, 10.371093750000002 50.06419173665909))"
18fb2ede-c594-4fcd-82d6-63be15d8fc93,10.371093750000002,50.17689812200106,10.546875,50.28933925329178,2023-05-01,2023-06-01,"POLYGON ((10.371093750000002 50.17689812200106, 10.371093750000002 50.28933925329178, 10.546875 50.28933925329178, 10.546875 50.17689812200106, 10.371093750000002 50.17689812200106))"
3043ad08-60c2-4ff2-b44b-1fd4a87863fb,9.843749999999998,50.28933925329178,10.019531249999998,50.40151532278236,2023-05-01,2023-06-01,"POLYGON ((9.843749999999998 50.28933925329178, 9.843749999999998 50.40151532278236, 10.019531249999998 50.40151532278236, 10.019531249999998 50.28933925329178, 9.843749999999998 50.28933925329178))"
